Public_MAG_ID	public_fasta_filename	original_fasta_filename	Unique_MAG_ID	genome_file	AT_BatchID	user_genome
RESPICAT_MAG_000450	RESPICAT_MAG_000450.fna	RESPICAT_RT_B10_PRJNA48479_SRS149078_MAG122.fasta	RESPICAT_RT_B10_PRJNA48479_SRS149078_MAG122	RESPICAT_RT_B10_PRJNA48479_SRS149078_MAG122.fasta	RT_B10_PRJNA48479	MAG122
RESPICAT_MAG_000451	RESPICAT_MAG_000451.fna	RESPICAT_RT_B10_PRJNA48479_SRS149231_MAG288.fasta	RESPICAT_RT_B10_PRJNA48479_SRS149231_MAG288	RESPICAT_RT_B10_PRJNA48479_SRS149231_MAG288.fasta	RT_B10_PRJNA48479	MAG288
RESPICAT_MAG_000452	RESPICAT_MAG_000452.fna	RESPICAT_RT_B10_PRJNA48479_SRS149330_MAG031.fasta	RESPICAT_RT_B10_PRJNA48479_SRS149330_MAG031	RESPICAT_RT_B10_PRJNA48479_SRS149330_MAG031.fasta	RT_B10_PRJNA48479	MAG031
RESPICAT_MAG_000453	RESPICAT_MAG_000453.fna	RESPICAT_RT_B10_PRJNA48479_SRS149330_MAG279.fasta	RESPICAT_RT_B10_PRJNA48479_SRS149330_MAG279	RESPICAT_RT_B10_PRJNA48479_SRS149330_MAG279.fasta	RT_B10_PRJNA48479	MAG279
RESPICAT_MAG_000454	RESPICAT_MAG_000454.fna	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG323.fasta	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG323	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG323.fasta	RT_B10_PRJNA48479	MAG323
RESPICAT_MAG_000455	RESPICAT_MAG_000455.fna	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG324.fasta	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG324	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG324.fasta	RT_B10_PRJNA48479	MAG324
RESPICAT_MAG_000456	RESPICAT_MAG_000456.fna	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG325.fasta	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG325	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG325.fasta	RT_B10_PRJNA48479	MAG325
RESPICAT_MAG_000457	RESPICAT_MAG_000457.fna	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG326.fasta	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG326	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG326.fasta	RT_B10_PRJNA48479	MAG326
RESPICAT_MAG_000458	RESPICAT_MAG_000458.fna	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG327.fasta	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG327	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG327.fasta	RT_B10_PRJNA48479	MAG327
RESPICAT_MAG_000459	RESPICAT_MAG_000459.fna	RESPICAT_RT_B10_PRJNA48479_SRS149722_MAG328.fasta	RESPICAT_RT_B10_PRJNA48479_SRS149722_MAG328	RESPICAT_RT_B10_PRJNA48479_SRS149722_MAG328.fasta	RT_B10_PRJNA48479	MAG328
RESPICAT_MAG_000460	RESPICAT_MAG_000460.fna	RESPICAT_RT_B10_PRJNA48479_SRS150034_MAG277.fasta	RESPICAT_RT_B10_PRJNA48479_SRS150034_MAG277	RESPICAT_RT_B10_PRJNA48479_SRS150034_MAG277.fasta	RT_B10_PRJNA48479	MAG277
RESPICAT_MAG_000461	RESPICAT_MAG_000461.fna	RESPICAT_RT_B10_PRJNA48479_SRS893174_MAG294.fasta	RESPICAT_RT_B10_PRJNA48479_SRS893174_MAG294	RESPICAT_RT_B10_PRJNA48479_SRS893174_MAG294.fasta	RT_B10_PRJNA48479	MAG294
RESPICAT_MAG_000462	RESPICAT_MAG_000462.fna	RESPICAT_RT_B10_PRJNA48479_SRS893233_MAG094.fasta	RESPICAT_RT_B10_PRJNA48479_SRS893233_MAG094	RESPICAT_RT_B10_PRJNA48479_SRS893233_MAG094.fasta	RT_B10_PRJNA48479	MAG094
RESPICAT_MAG_000463	RESPICAT_MAG_000463.fna	RESPICAT_RT_B10_PRJNA48479_SRS893255_MAG329.fasta	RESPICAT_RT_B10_PRJNA48479_SRS893255_MAG329	RESPICAT_RT_B10_PRJNA48479_SRS893255_MAG329.fasta	RT_B10_PRJNA48479	MAG329
RESPICAT_MAG_000464	RESPICAT_MAG_000464.fna	RESPICAT_RT_B10_PRJNA48479_SRS893276_MAG330.fasta	RESPICAT_RT_B10_PRJNA48479_SRS893276_MAG330	RESPICAT_RT_B10_PRJNA48479_SRS893276_MAG330.fasta	RT_B10_PRJNA48479	MAG330
RESPICAT_MAG_000465	RESPICAT_MAG_000465.fna	RESPICAT_RT_B10_PRJNA48479_SRS893289_MAG042.fasta	RESPICAT_RT_B10_PRJNA48479_SRS893289_MAG042	RESPICAT_RT_B10_PRJNA48479_SRS893289_MAG042.fasta	RT_B10_PRJNA48479	MAG042
RESPICAT_MAG_000466	RESPICAT_MAG_000466.fna	RESPICAT_RT_B10_PRJNA48479_SRS893323_MAG057.fasta	RESPICAT_RT_B10_PRJNA48479_SRS893323_MAG057	RESPICAT_RT_B10_PRJNA48479_SRS893323_MAG057.fasta	RT_B10_PRJNA48479	MAG057
RESPICAT_MAG_000467	RESPICAT_MAG_000467.fna	RESPICAT_RT_B10_PRJNA48479_SRS893323_MAG332.fasta	RESPICAT_RT_B10_PRJNA48479_SRS893323_MAG332	RESPICAT_RT_B10_PRJNA48479_SRS893323_MAG332.fasta	RT_B10_PRJNA48479	MAG332
RESPICAT_MAG_000468	RESPICAT_MAG_000468.fna	RESPICAT_RT_B10_PRJNA48479_SRS893352_MAG093.fasta	RESPICAT_RT_B10_PRJNA48479_SRS893352_MAG093	RESPICAT_RT_B10_PRJNA48479_SRS893352_MAG093.fasta	RT_B10_PRJNA48479	MAG093
RESPICAT_MAG_000469	RESPICAT_MAG_000469.fna	RESPICAT_RT_B10_PRJNA48479_SRS893365_MAG108.fasta	RESPICAT_RT_B10_PRJNA48479_SRS893365_MAG108	RESPICAT_RT_B10_PRJNA48479_SRS893365_MAG108.fasta	RT_B10_PRJNA48479	MAG108
RESPICAT_MAG_000470	RESPICAT_MAG_000470.fna	RESPICAT_RT_B10_PRJNA48479_SRS893371_MAG333.fasta	RESPICAT_RT_B10_PRJNA48479_SRS893371_MAG333	RESPICAT_RT_B10_PRJNA48479_SRS893371_MAG333.fasta	RT_B10_PRJNA48479	MAG333
RESPICAT_MAG_000471	RESPICAT_MAG_000471.fna	RESPICAT_RT_B10_PRJNA48479_SRS893379_MAG082.fasta	RESPICAT_RT_B10_PRJNA48479_SRS893379_MAG082	RESPICAT_RT_B10_PRJNA48479_SRS893379_MAG082.fasta	RT_B10_PRJNA48479	MAG082
RESPICAT_MAG_000472	RESPICAT_MAG_000472.fna	RESPICAT_RT_B10_PRJNA48479_SRS971428_MAG039.fasta	RESPICAT_RT_B10_PRJNA48479_SRS971428_MAG039	RESPICAT_RT_B10_PRJNA48479_SRS971428_MAG039.fasta	RT_B10_PRJNA48479	MAG039
RESPICAT_MAG_000473	RESPICAT_MAG_000473.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983126_MAG003.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983126_MAG003	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983126_MAG003.fasta	URT_B6_PRJNA917836_B1	MAG003
RESPICAT_MAG_000474	RESPICAT_MAG_000474.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983127_MAG010.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983127_MAG010	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983127_MAG010.fasta	URT_B6_PRJNA917836_B1	MAG010
RESPICAT_MAG_000475	RESPICAT_MAG_000475.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983127_MAG016.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983127_MAG016	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983127_MAG016.fasta	URT_B6_PRJNA917836_B1	MAG016
RESPICAT_MAG_000476	RESPICAT_MAG_000476.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983130_MAG036.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983130_MAG036	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983130_MAG036.fasta	URT_B6_PRJNA917836_B1	MAG036
RESPICAT_MAG_000477	RESPICAT_MAG_000477.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983130_MAG043.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983130_MAG043	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983130_MAG043.fasta	URT_B6_PRJNA917836_B1	MAG043
RESPICAT_MAG_000478	RESPICAT_MAG_000478.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983131_MAG054.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983131_MAG054	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983131_MAG054.fasta	URT_B6_PRJNA917836_B1	MAG054
RESPICAT_MAG_000479	RESPICAT_MAG_000479.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983134_MAG045.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983134_MAG045	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983134_MAG045.fasta	URT_B6_PRJNA917836_B1	MAG045
RESPICAT_MAG_000480	RESPICAT_MAG_000480.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983134_MAG075.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983134_MAG075	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983134_MAG075.fasta	URT_B6_PRJNA917836_B1	MAG075
RESPICAT_MAG_000481	RESPICAT_MAG_000481.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983134_MAG076.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983134_MAG076	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983134_MAG076.fasta	URT_B6_PRJNA917836_B1	MAG076
RESPICAT_MAG_000482	RESPICAT_MAG_000482.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983134_MAG078.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983134_MAG078	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983134_MAG078.fasta	URT_B6_PRJNA917836_B1	MAG078
RESPICAT_MAG_000483	RESPICAT_MAG_000483.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983138_MAG090.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983138_MAG090	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983138_MAG090.fasta	URT_B6_PRJNA917836_B1	MAG090
RESPICAT_MAG_000484	RESPICAT_MAG_000484.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG055.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG055	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG055.fasta	URT_B6_PRJNA917836_B1	MAG055
RESPICAT_MAG_000485	RESPICAT_MAG_000485.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG095.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG095	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG095.fasta	URT_B6_PRJNA917836_B1	MAG095
RESPICAT_MAG_000486	RESPICAT_MAG_000486.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG096.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG096	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG096.fasta	URT_B6_PRJNA917836_B1	MAG096
RESPICAT_MAG_000487	RESPICAT_MAG_000487.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG099.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG099	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG099.fasta	URT_B6_PRJNA917836_B1	MAG099
RESPICAT_MAG_000488	RESPICAT_MAG_000488.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG101.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG101	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG101.fasta	URT_B6_PRJNA917836_B1	MAG101
RESPICAT_MAG_000489	RESPICAT_MAG_000489.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG102.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG102	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG102.fasta	URT_B6_PRJNA917836_B1	MAG102
RESPICAT_MAG_000490	RESPICAT_MAG_000490.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG105.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG105	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983140_MAG105.fasta	URT_B6_PRJNA917836_B1	MAG105
RESPICAT_MAG_000491	RESPICAT_MAG_000491.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983141_MAG009.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983141_MAG009	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983141_MAG009.fasta	URT_B6_PRJNA917836_B1	MAG009
RESPICAT_MAG_000492	RESPICAT_MAG_000492.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983141_MAG108.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983141_MAG108	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983141_MAG108.fasta	URT_B6_PRJNA917836_B1	MAG108
RESPICAT_MAG_000493	RESPICAT_MAG_000493.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983142_MAG120.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983142_MAG120	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983142_MAG120.fasta	URT_B6_PRJNA917836_B1	MAG120
RESPICAT_MAG_000494	RESPICAT_MAG_000494.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983146_MAG126.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983146_MAG126	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983146_MAG126.fasta	URT_B6_PRJNA917836_B1	MAG126
RESPICAT_MAG_000495	RESPICAT_MAG_000495.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983146_MAG128.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983146_MAG128	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983146_MAG128.fasta	URT_B6_PRJNA917836_B1	MAG128
RESPICAT_MAG_000496	RESPICAT_MAG_000496.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983146_MAG136.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983146_MAG136	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983146_MAG136.fasta	URT_B6_PRJNA917836_B1	MAG136
RESPICAT_MAG_000497	RESPICAT_MAG_000497.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983147_MAG142.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983147_MAG142	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983147_MAG142.fasta	URT_B6_PRJNA917836_B1	MAG142
RESPICAT_MAG_000498	RESPICAT_MAG_000498.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983147_MAG146.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983147_MAG146	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983147_MAG146.fasta	URT_B6_PRJNA917836_B1	MAG146
RESPICAT_MAG_000499	RESPICAT_MAG_000499.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983148_MAG151.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983148_MAG151	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983148_MAG151.fasta	URT_B6_PRJNA917836_B1	MAG151
RESPICAT_MAG_000500	RESPICAT_MAG_000500.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983149_MAG158.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983149_MAG158	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983149_MAG158.fasta	URT_B6_PRJNA917836_B1	MAG158
RESPICAT_MAG_000501	RESPICAT_MAG_000501.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983149_MAG159.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983149_MAG159	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983149_MAG159.fasta	URT_B6_PRJNA917836_B1	MAG159
RESPICAT_MAG_000502	RESPICAT_MAG_000502.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983150_MAG163.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983150_MAG163	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983150_MAG163.fasta	URT_B6_PRJNA917836_B1	MAG163
RESPICAT_MAG_000503	RESPICAT_MAG_000503.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG032.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG032	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG032.fasta	URT_B6_PRJNA917836_B1	MAG032
RESPICAT_MAG_000504	RESPICAT_MAG_000504.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG097.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG097	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG097.fasta	URT_B6_PRJNA917836_B1	MAG097
RESPICAT_MAG_000505	RESPICAT_MAG_000505.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG098.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG098	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG098.fasta	URT_B6_PRJNA917836_B1	MAG098
RESPICAT_MAG_000506	RESPICAT_MAG_000506.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG169.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG169	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG169.fasta	URT_B6_PRJNA917836_B1	MAG169
RESPICAT_MAG_000507	RESPICAT_MAG_000507.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG178.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG178	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG178.fasta	URT_B6_PRJNA917836_B1	MAG178
RESPICAT_MAG_000508	RESPICAT_MAG_000508.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG197.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG197	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG197.fasta	URT_B6_PRJNA917836_B1	MAG197
RESPICAT_MAG_000509	RESPICAT_MAG_000509.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG199.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG199	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983151_MAG199.fasta	URT_B6_PRJNA917836_B1	MAG199
RESPICAT_MAG_000510	RESPICAT_MAG_000510.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983152_MAG200.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983152_MAG200	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983152_MAG200.fasta	URT_B6_PRJNA917836_B1	MAG200
RESPICAT_MAG_000511	RESPICAT_MAG_000511.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983152_MAG205.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983152_MAG205	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983152_MAG205.fasta	URT_B6_PRJNA917836_B1	MAG205
RESPICAT_MAG_000512	RESPICAT_MAG_000512.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983152_MAG208.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983152_MAG208	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983152_MAG208.fasta	URT_B6_PRJNA917836_B1	MAG208
RESPICAT_MAG_000513	RESPICAT_MAG_000513.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983154_MAG217.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983154_MAG217	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983154_MAG217.fasta	URT_B6_PRJNA917836_B1	MAG217
RESPICAT_MAG_000514	RESPICAT_MAG_000514.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983155_MAG219.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983155_MAG219	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983155_MAG219.fasta	URT_B6_PRJNA917836_B1	MAG219
RESPICAT_MAG_000515	RESPICAT_MAG_000515.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983155_MAG223.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983155_MAG223	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983155_MAG223.fasta	URT_B6_PRJNA917836_B1	MAG223
RESPICAT_MAG_000516	RESPICAT_MAG_000516.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983156_MAG226.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983156_MAG226	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983156_MAG226.fasta	URT_B6_PRJNA917836_B1	MAG226
RESPICAT_MAG_000517	RESPICAT_MAG_000517.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983156_MAG227.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983156_MAG227	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983156_MAG227.fasta	URT_B6_PRJNA917836_B1	MAG227
RESPICAT_MAG_000518	RESPICAT_MAG_000518.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983156_MAG228.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983156_MAG228	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983156_MAG228.fasta	URT_B6_PRJNA917836_B1	MAG228
RESPICAT_MAG_000519	RESPICAT_MAG_000519.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983159_MAG216.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983159_MAG216	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983159_MAG216.fasta	URT_B6_PRJNA917836_B1	MAG216
RESPICAT_MAG_000520	RESPICAT_MAG_000520.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983159_MAG239.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983159_MAG239	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983159_MAG239.fasta	URT_B6_PRJNA917836_B1	MAG239
RESPICAT_MAG_000521	RESPICAT_MAG_000521.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983159_MAG241.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983159_MAG241	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983159_MAG241.fasta	URT_B6_PRJNA917836_B1	MAG241
RESPICAT_MAG_000522	RESPICAT_MAG_000522.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983159_MAG242.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983159_MAG242	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983159_MAG242.fasta	URT_B6_PRJNA917836_B1	MAG242
RESPICAT_MAG_000523	RESPICAT_MAG_000523.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983160_MAG248.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983160_MAG248	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983160_MAG248.fasta	URT_B6_PRJNA917836_B1	MAG248
RESPICAT_MAG_000524	RESPICAT_MAG_000524.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983160_MAG249.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983160_MAG249	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983160_MAG249.fasta	URT_B6_PRJNA917836_B1	MAG249
RESPICAT_MAG_000525	RESPICAT_MAG_000525.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983160_MAG251.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983160_MAG251	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983160_MAG251.fasta	URT_B6_PRJNA917836_B1	MAG251
RESPICAT_MAG_000526	RESPICAT_MAG_000526.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983161_MAG259.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983161_MAG259	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983161_MAG259.fasta	URT_B6_PRJNA917836_B1	MAG259
RESPICAT_MAG_000527	RESPICAT_MAG_000527.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983164_MAG263.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983164_MAG263	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983164_MAG263.fasta	URT_B6_PRJNA917836_B1	MAG263
RESPICAT_MAG_000528	RESPICAT_MAG_000528.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983164_MAG264.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983164_MAG264	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983164_MAG264.fasta	URT_B6_PRJNA917836_B1	MAG264
RESPICAT_MAG_000529	RESPICAT_MAG_000529.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983167_MAG137.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983167_MAG137	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983167_MAG137.fasta	URT_B6_PRJNA917836_B1	MAG137
RESPICAT_MAG_000530	RESPICAT_MAG_000530.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983167_MAG268.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983167_MAG268	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983167_MAG268.fasta	URT_B6_PRJNA917836_B1	MAG268
RESPICAT_MAG_000531	RESPICAT_MAG_000531.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983167_MAG271.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983167_MAG271	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983167_MAG271.fasta	URT_B6_PRJNA917836_B1	MAG271
RESPICAT_MAG_000532	RESPICAT_MAG_000532.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983169_MAG061.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983169_MAG061	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983169_MAG061.fasta	URT_B6_PRJNA917836_B1	MAG061
RESPICAT_MAG_000533	RESPICAT_MAG_000533.fna	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983169_MAG283.fasta	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983169_MAG283	RESPICAT_URT_B6_PRJNA917836_B1_SRR22983169_MAG283.fasta	URT_B6_PRJNA917836_B1	MAG283
